Date,Open,High,Low,Close,Volume
2023-05-19 00:00:00-04:00,312.46282914333904,314.4456963446299,312.09783032838016,314.0412292480469,27529500
2023-05-22 00:00:00-04:00,314.29771785830155,318.23382834454407,313.71568867126024,316.8428649902344,24115700
2023-05-23 00:00:00-04:00,315.70838374356634,318.3620609809565,310.99293302124596,311.0028076171875,30797200
2023-05-24 00:00:00-04:00,310.4799990237755,312.2260866800328,308.3886015273957,309.61187744140625,23384900
2023-05-25 00:00:00-04:00,318.87502712507745,322.48560688715077,315.67878902000206,321.51885986328125,43301700
2023-05-26 00:00:00-04:00,319.6445277176384,328.8978680435936,319.5064338872772,328.394775390625,36630600
2023-05-30 00:00:00-04:00,330.70313021071354,331.20622279832344,326.05671145740513,326.7373962402344,29503100
2023-05-31 00:00:00-04:00,327.8028036951492,331.4035085071207,322.90976127071394,323.9554748535156,45950600
2023-06-01 00:00:00-04:00,321.52873380846023,329.02611175560344,320.3350817076628,328.08892822265625,26773900
2023-06-02 00:00:00-04:00,329.73638489709236,332.94249783924806,328.0593291620814,330.870849609375,25864000
2023-06-05 00:00:00-04:00,330.6932250192304,333.98811839226124,330.14078960970863,331.40350341796875,21307100
2023-06-06 00:00:00-04:00,330.8017237734239,330.841192046933,327.6844225920594,329.17401123046875,20396200
2023-06-07 00:00:00-04:00,327.17146599385774,329.9731116515835,318.1450315839659,319.0131530761719,40717100
2023-06-08 00:00:00-04:00,319.5655851097024,322.2291369225087,318.98355595766924,320.8677673339844,23277700
2023-06-09 00:00:00-04:00,320.6013944671028,325.5338755296102,320.0292399102611,322.3771057128906,22514900
2023-06-12 00:00:00-04:00,324.1429427458358,327.61542900796314,320.7691422408111,327.3688049316406,24260300
2023-06-13 00:00:00-04:00,329.95341049295934,332.42952577838406,325.9285189350578,329.7758483886719,22951300
2023-06-14 00:00:00-04:00,329.82517898213644,334.46172377002256,328.31584080318265,332.78466796875,26003800
2023-06-15 00:00:00-04:00,332.92276759657176,345.1158468804941,332.6465498488754,343.39935302734375,38899100
2023-06-16 00:00:00-04:00,346.57586654973045,346.72383496475805,337.3324015901357,337.7072448730469,46533600
2023-06-20 00:00:00-04:00,334.72804129963237,337.46062508330874,331.3246171835482,333.48504638671875,26375400
2023-06-21 00:00:00-04:00,331.82771592550745,333.1693663878864,327.5857943850583,329.0556640625,25117800
2023-06-22 00:00:00-04:00,329.6081394338645,335.52711724274883,328.8386735229286,335.1226501464844,23556800
2023-06-23 00:00:00-04:00,329.8448500671527,333.396242355337,328.9471650313448,330.4959411621094,23084700
2023-06-26 00:00:00-04:00,329.2135454326496,331.5712559275852,324.05415896146803,324.1626892089844,21520600
2023-06-27 00:00:00-04:00,327.37863643109444,331.61071384237505,324.85320839821026,330.05206298828125,24354100
2023-06-28 00:00:00-04:00,330.1408558113541,333.41603075704074,329.3023279341392,331.3147888183594,20259500
2023-06-29 00:00:00-04:00,330.19010762744165,331.57119617322525,328.1283343509732,330.5255126953125,16997000
2023-06-30 00:00:00-04:00,333.18910383853483,338.1018659336961,332.64654295071426,335.9414367675781,26823800
2023-07-03 00:00:00-04:00,334.60968039782284,336.29658063116784,332.0250649242067,333.4258728027344,12508700
2023-07-05 00:00:00-04:00,330.5650032791807,337.0364158494364,330.2098791029289,333.58367919921875,18172400
2023-07-06 00:00:00-04:00,332.7451687923729,338.3583347909345,330.9694876074592,336.66156005859375,28161200
2023-07-07 00:00:00-04:00,334.7378771613544,337.1745238292714,332.44919889321517,332.6662292480469,21185300
2023-07-10 00:00:00-04:00,330.08161258316045,330.7031099646927,323.1662650474364,327.3489990234375,32791400
2023-07-11 00:00:00-04:00,326.58941400885703,328.3650950420955,322.5842420360522,327.9803771972656,26698200
2023-07-12 00:00:00-04:00,332.0546416428547,337.03643563123427,331.1372073615491,332.64654541015625,29995300
2023-07-13 00:00:00-04:00,334.9746317791757,339.0981784792485,334.4419154262678,338.03277587890625,20567200
2023-07-14 00:00:00-04:00,342.8962140090438,346.684355842652,339.66050764457793,340.57794189453125,28302200
2023-07-17 00:00:00-04:00,341.0120279721599,342.3043356947929,337.57904017391905,341.0613708496094,20363900
2023-07-18 00:00:00-04:00,341.1599567699789,361.8270635461225,337.5494072854083,354.635498046875,64872700
2023-07-19 00:00:00-04:00,356.8650077338188,357.56541162077775,347.6807303302268,350.2850646972656,39732900
2023-07-20 00:00:00-04:00,348.79548040834504,353.13605781346064,340.70619925367106,342.1859436035156,33778400
2023-07-21 00:00:00-04:00,344.4351932948175,345.569658071984,335.2410401218458,339.1278381347656,69368900
2023-07-24 00:00:00-04:00,341.1797347293557,342.2352929441679,337.6875295682125,340.44970703125,26678100
2023-07-25 00:00:00-04:00,342.42268240569985,347.13816315499605,340.4102518285033,346.2404479980469,41637700
2023-07-26 00:00:00-04:00,336.8292554681692,340.01564894257064,328.61172549409804,333.20880126953125,58383700
2023-07-27 00:00:00-04:00,335.8822723979397,336.72077017189247,324.6065967639276,326.2540588378906,39635300
2023-07-28 00:00:00-04:00,329.16417596335543,335.418557796275,328.67092789982416,333.8006896972656,28484900
2023-07-31 00:00:00-04:00,332.37037700535353,333.13984298542726,328.8584221594872,331.3838806152344,25446000
2023-08-01 00:00:00-04:00,330.6636616188916,333.96842988932275,329.1937919238342,331.7981262207031,18311900
2023-08-02 00:00:00-04:00,329.1247102537569,329.1247102537569,321.95286408661656,323.0774841308594,27761300
2023-08-03 00:00:00-04:00,321.597779707483,325.42539000063243,321.5484669368351,322.2488708496094,18253700
2023-08-04 00:00:00-04:00,327.3984006637002,330.61438827280773,322.82104332790357,323.353759765625,23727700
2023-08-07 00:00:00-04:00,323.9357584110446,326.638748415641,323.09723060433043,325.6522521972656,17741500
2023-08-08 00:00:00-04:00,322.54477933640453,324.3106159103617,318.6382629324619,321.6470642089844,22327600
2023-08-09 00:00:00-04:00,322.06139611026583,322.6927379851772,316.7145737837254,317.878662109375,22373300
2023-08-10 00:00:00-04:00,321.6174527338143,323.82722450423125,316.8428151475033,318.5691833496094,20113700
2023-08-11 00:00:00-04:00,315.9352987108156,318.05625962756983,314.8994595848591,316.6751708984375,24342600
2023-08-14 00:00:00-04:00,317.0500366268224,319.6839646920239,315.7576988733088,319.66424560546875,18836100
2023-08-15 00:00:00-04:00,318.63829206231935,320.7000656335948,316.5666438946888,317.513671875,16966300
2023-08-16 00:00:00-04:00,317.13807325142244,320.7167764890025,316.1494881974352,316.7426452636719,20698900
2023-08-17 00:00:00-04:00,316.8810112071374,318.19581584517493,312.6004217100495,313.2627868652344,21257200
2023-08-18 00:00:00-04:00,310.90003574711136,314.74564524442695,307.9935939126714,312.8673400878906,24744800
2023-08-21 00:00:00-04:00,314.30079649101214,319.08554388527233,313.42097159988043,318.2057189941406,24040000
2023-08-22 00:00:00-04:00,321.78438984101354,322.357755817273,317.790498336927,318.7790832519531,16102000
2023-08-23 00:00:00-04:00,320.1235498834675,325.44214114565574,319.76764365334907,323.2672424316406,21166400
2023-08-24 00:00:00-04:00,329.05051469511534,329.1790355688359,316.30763989649853,316.3175354003906,23281400
2023-08-25 00:00:00-04:00,317.8003790491066,321.64595850158366,315.16084417438077,319.29315185546875,21684100
2023-08-28 00:00:00-04:00,321.9425310997952,322.42692799992096,318.0475045559713,320.0049133300781,14808500
2023-08-29 00:00:00-04:00,318.2056753742059,325.22463338047504,318.2056753742059,324.6611328125,19284600
2023-08-30 00:00:00-04:00,324.9181788505266,326.0451498323158,322.72351939208045,325.03680419921875,15222100
2023-08-31 00:00:00-04:00,325.4421498250876,327.13262149789296,323.0497611758668,324.0185852050781,26411000
2023-09-01 00:00:00-04:00,327.5280384500807,328.2002688955857,323.04975036551434,324.9082946777344,14931200
2023-09-05 00:00:00-04:00,325.2444131923776,331.02764055502126,324.9082979662232,329.7424621582031,18553900
2023-09-06 00:00:00-04:00,329.5744315993732,330.64208999362666,326.41094792069816,329.08013916015625,17535800
2023-09-07 00:00:00-04:00,327.5082949368657,329.27784015884396,325.27408344304047,326.14404296875,18381000
2023-09-08 00:00:00-04:00,326.32200676390556,332.3227247289634,325.69919341024064,330.45428466796875,19530100
2023-09-11 00:00:00-04:00,333.3903759343724,334.556929093658,331.60103960424,334.0823974609375,16583300
2023-09-12 00:00:00-04:00,331.9865748697913,332.94550339059816,327.69612019842117,327.9827880859375,17565500
2023-09-13 00:00:00-04:00,327.52803797035625,333.0048063818992,327.38965178199726,332.22381591796875,16544400
2023-09-14 00:00:00-04:00,335.27855480966366,336.9690265009899,332.7280191029121,334.8337097167969,20267000
2023-09-15 00:00:00-04:00,333.074062392952,333.5485638717136,325.88703033061086,326.4505310058594,37666900
2023-09-18 00:00:00-04:00,324.058114839662,326.6284415872305,322.63455018467687,325.3037414550781,16834200
2023-09-19 00:00:00-04:00,322.4467661344403,325.6300108774298,320.8057114985668,324.8984375,16505900
2023-09-20 00:00:00-04:00,325.74858912301113,325.82766263304757,316.85132586781475,317.10833740234375,21436500
2023-09-21 00:00:00-04:00,315.6156002828941,321.6360782353787,311.40421928226147,315.88250732421875,35529500
2023-09-22 00:00:00-04:00,317.6520947233704,317.78061558235316,312.54109771841047,313.39129638671875,21447900
2023-09-25 00:00:00-04:00,312.9760545512673,314.04374301753984,311.4042083579565,313.91522216796875,17836000
2023-09-26 00:00:00-04:00,311.5327326754824,312.27417127506453,306.48104866233854,308.5768737792969,26297600
2023-09-27 00:00:00-04:00,308.73505530094553,310.71222512078947,306.15486316727345,309.219482421875,19410100
2023-09-28 00:00:00-04:00,307.4400098031896,311.87877653956156,305.9176107720618,310.0597839355469,19683600
2023-09-29 00:00:00-04:00,314.12283006246753,315.82319717862225,311.38446094140835,312.1456604003906,24140300
2023-10-02 00:00:00-04:00,312.66960950158256,318.21558609786393,311.58216015238867,318.1265869140625,20570000
2023-10-03 00:00:00-04:00,317.167634390926,317.7212696106561,307.6574538533491,309.8125915527344,21033500
2023-10-04 00:00:00-04:00,310.4453144529802,316.38671934680445,310.4156581127954,315.31903076171875,20720100
2023-10-05 00:00:00-04:00,315.4475399696837,316.3273949780159,311.30536698470246,315.7144470214844,16965600
2023-10-06 00:00:00-04:00,312.93649686639475,325.4322228400408,312.6893506739022,323.5242614746094,25645500
2023-10-09 00:00:00-04:00,321.0429214154338,326.5295551178962,319.49083600200555,326.0550537109375,19891200
2023-10-10 00:00:00-04:00,327.1820587892371,327.3204751601556,323.92963610326484,324.64141845703125,20557100
2023-10-11 00:00:00-04:00,327.4291569039612,329.0207940895387,325.38280933566625,328.6253662109375,20063200
2023-10-12 00:00:00-04:00,326.7964993042076,329.82156651499986,324.9676113079431,327.3797607421875,19313100
2023-10-13 00:00:00-04:00,328.58583561463803,330.01926553838706,322.63453553932317,323.9889221191406,21072400
2023-10-16 00:00:00-04:00,327.2710189684246,332.3029426566613,326.82617386510276,328.8428955078125,22158000
2023-10-17 00:00:00-04:00,325.8276948133406,329.65351356385685,323.67258696373347,328.2695007324219,18338500
2023-10-18 00:00:00-04:00,328.6945419118804,331.75916074567095,324.55236929454276,326.3417053222656,23153600
2023-10-19 00:00:00-04:00,328.35844548463956,333.0344625947889,327.1326099487148,327.5379333496094,25052100
2023-10-20 00:00:00-04:00,327.9333816774439,328.13111072358873,321.73496526369917,322.9410400390625,25012600
2023-10-23 00:00:00-04:00,321.7547029032871,328.93183835802176,320.6870445710428,325.5607604980469,24374700
2023-10-24 00:00:00-04:00,327.5181575017648,328.0520017824309,323.86041156041205,326.7569580078125,31153600
2023-10-25 00:00:00-04:00,341.08153951297123,342.24809258313576,333.7660175404183,336.7812194824219,55053800
2023-10-26 00:00:00-04:00,336.6527185001531,337.7302724471152,323.20795749855927,324.1471252441406,37828500
2023-10-27 00:00:00-04:00,326.65814494365947,332.8763532434732,324.65131853509655,326.04522705078125,29856500
2023-10-30 00:00:00-04:00,329.60408920215934,335.5751503381647,328.04210819348634,333.4595642089844,22828100
2023-10-31 00:00:00-04:00,334.982031174134,335.13031288935616,330.8695139797282,334.2504577636719,20265300
2023-11-01 00:00:00-04:00,335.9112561909914,343.45416345864317,335.7728398301243,342.11956787109375,28158800
2023-11-02 00:00:00-04:00,343.27618356893754,344.84802981392585,340.834377854448,344.3438720703125,24348100
2023-11-03 00:00:00-04:00,345.63896864627054,350.34464276794165,343.36520510875204,348.77276611328125,23624000
2023-11-06 00:00:00-05:00,349.41534633116447,353.45865496757824,349.3164818069367,352.4601745605469,23828300
2023-11-07 00:00:00-05:00,355.29738405424604,358.3224512391216,353.5475997552972,356.41448974609375,25833900
2023-11-08 00:00:00-05:00,357.55137827923454,359.7163816170377,356.4342725186346,359.0540466308594,26767800
2023-11-09 00:00:00-05:00,358.1643000917095,360.6258970276353,356.2464429567003,356.57269287109375,24847300
2023-11-10 00:00:00-05:00,357.36351801413326,365.8752490282028,356.9483292832311,365.4501647949219,28042100
2023-11-13 00:00:00-05:00,364.0167223614231,364.2638685791425,361.7231982203745,362.4942932128906,19986500
2023-11-14 00:00:00-05:00,366.77490833178183,367.7041805891428,363.1566838302052,366.0433349609375,27683900
2023-11-15 00:00:00-05:00,367.78673199342217,369.6193319212851,363.65595302337914,366.19189453125,26860100
2023-11-16 00:00:00-05:00,367.4697650343208,372.8090670130161,366.6971049772861,372.6307678222656,27182300
2023-11-17 00:00:00-05:00,370.0948424049753,370.84770155077825,363.5470476915022,366.3702392578125,40157000
2023-11-20 00:00:00-05:00,367.7273146646205,375.3053322916461,367.5093833628424,373.8887939453125,52465100
2023-11-21 00:00:00-05:00,372.13548017935176,372.6802933507884,367.62827122388927,369.5599365234375,28423100
2023-11-22 00:00:00-05:00,374.44353505087355,376.2167020543969,371.4420444315091,374.2949523925781,23345300
2023-11-24 00:00:00-05:00,373.7798105540461,374.4138035112927,371.61044336899096,373.8788757324219,10176600
2023-11-27 00:00:00-05:00,373.2350519605767,377.0587507454245,372.6605222107563,375.0478210449219,22179200
2023-11-28 00:00:00-05:00,374.7902561506727,379.3965000397917,374.6020413692927,379.0993347167969,20453100
2023-11-29 00:00:00-05:00,380.1493603159181,380.68425789892774,373.88881549531266,375.2855529785156,28963400
2023-11-30 00:00:00-05:00,374.92890903622725,376.5138612366037,371.9373340529728,375.344970703125,30554400
2023-12-01 00:00:00-05:00,373.21521977574577,374.6020416682448,367.8164846369156,370.98638916015625,33020400
2023-12-04 00:00:00-05:00,365.6272685167618,366.0432999492324,359.4855901354516,365.6669006347656,32063300
2023-12-05 00:00:00-05:00,363.0021791950114,369.5697738529902,362.17997152044285,369.0150451660156,23065000
2023-12-06 00:00:00-05:00,370.0255016850389,370.65946442979055,364.5673336677576,365.330078125,21182100
2023-12-07 00:00:00-05:00,364.76545973280383,367.95516505438763,362.8734266471938,367.4598693847656,23118900
2023-12-08 00:00:00-05:00,365.7263415696411,370.93683155749534,364.7654667428902,370.7090148925781,20144800
2023-12-11 00:00:00-05:00,365.0131044942587,368.10374460980563,362.6554922898368,367.8065490722656,27708800
2023-12-12 00:00:00-05:00,367.3607883950642,370.8972065792804,366.9744432787704,370.8575744628906,24838300
2023-12-13 00:00:00-05:00,372.48215648382853,374.086939898613,367.28155178547297,370.8476867675781,30955500
2023-12-14 00:00:00-05:00,369.79762904450155,370.2434072135556,360.7040083315525,362.487060546875,43277500
2023-12-15 00:00:00-05:00,363.39844407099264,368.8962139906386,362.8337997442001,367.241943359375,78478200
2023-12-18 00:00:00-05:00,365.9739856872879,369.4905728812435,365.2112110016812,369.14385986328125,21802900
2023-12-19 00:00:00-05:00,367.9947420109948,369.74810791015625,366.36027245806446,369.74810791015625,20603700
2023-12-20 00:00:00-05:00,371.47176008252643,372.4920679743351,367.0438154931247,367.1329650878906,26316700
2023-12-21 00:00:00-05:00,369.0547222595686,370.88732235937965,366.5584428639484,370.0255126953125,17708000
2023-12-22 00:00:00-05:00,370.1641379669173,371.65002486970394,369.20326322723065,371.0556640625,17091100
2023-12-26 00:00:00-05:00,371.47174615266005,373.393495737859,369.98585916804944,371.13494873046875,12673100
2023-12-27 00:00:00-05:00,370.17407704899347,371.53118233613856,369.3023518404904,370.5505065917969,14905400
2023-12-28 00:00:00-05:00,371.83826458273074,372.9180055102288,370.6396575319042,371.7491149902344,14327000
2023-12-29 00:00:00-05:00,372.46235152363494,373.61144112939365,369.96607217829995,372.5019836425781,18723000
2024-01-02 00:00:00-05:00,370.3424737462839,372.3632885983454,363.319184585885,367.380615234375,25258600
2024-01-03 00:00:00-05:00,365.5381225658885,369.7481357898977,365.04282689247566,367.1131591796875,23083500
2024-01-04 00:00:00-05:00,367.1825051718643,369.5896348719219,363.71543548306664,364.4781799316406,20901500
2024-01-05 00:00:00-05:00,365.4985007136341,368.559424433647,363.0517388090319,364.28997802734375,20987000
2024-01-08 00:00:00-05:00,365.8253710003868,371.66988411040546,365.53812127674354,371.1646728515625,23134000
2024-01-09 00:00:00-05:00,368.509899386066,372.4524336286839,367.6976072202341,372.25433349609375,20830000
2024-01-10 00:00:00-05:00,372.8288615431399,380.5554922110054,372.7793440678221,379.16864013671875,25514200
2024-01-11 00:00:00-05:00,382.3682135422733,387.00417322835983,376.8010956845653,381.0111083984375,27850800
2024-01-12 00:00:00-05:00,381.8630597761942,385.0230486833725,381.03096664819185,384.8150329589844,21645700
2024-01-16 00:00:00-05:00,389.9562027545636,390.32271672497956,383.9730224089054,386.59808349609375,27202300
2024-01-17 00:00:00-05:00,384.32966203351646,386.4395963207224,381.1894739959276,385.8056335449219,22234100
2024-01-18 00:00:00-05:00,388.0344497047316,390.2830812145117,386.4494974787357,390.1642150878906,23392100
2024-01-19 00:00:00-05:00,392.0364429224476,394.9190673828125,389.7976967944334,394.9190673828125,29272000
2024-01-22 00:00:00-05:00,396.2563743199646,396.8507352261163,389.8868786582818,392.7794189453125,27016900
2024-01-23 00:00:00-05:00,392.0264941391943,395.6223452773298,390.22361077691727,395.1468505859375,20525900
2024-01-24 00:00:00-05:00,397.7620686193911,401.81358370975624,396.68232764982235,398.7724609375,24867000
2024-01-25 00:00:00-05:00,400.5159168098495,403.18061005906736,398.74274976275865,401.06072998046875,21021200
2024-01-26 00:00:00-05:00,400.56537917026435,402.3484615596209,398.64362972565505,400.1295166015625,17803300
2024-01-29 00:00:00-05:00,402.23954412902646,406.12267574413715,400.52581011271667,405.8651123046875,24510200
2024-01-30 00:00:00-05:00,408.3812111979871,409.16375662074074,402.6258777098208,404.7457275390625,33477600
2024-01-31 00:00:00-05:00,403.1310773427729,411.41243736511643,393.47281096125835,393.8393249511719,47871100
2024-02-01 00:00:00-05:00,398.0492918889721,404.16125355914335,398.0195753589577,399.98095703125,30657700
2024-02-02 00:00:00-05:00,400.0106970175581,408.7675210638453,399.7630491761005,407.3509826660156,28245000
2024-02-05 00:00:00-05:00,406.0434180871643,407.2915729534139,400.189019151807,401.8334045410156,25352300
2024-02-06 00:00:00-05:00,402.0612108490808,404.13154308563696,399.11915341177513,401.67486572265625,18382600
2024-02-07 00:00:00-05:00,403.60656325348486,410.4020057606588,403.5669311328783,410.15435791015625,22340500
2024-02-08 00:00:00-05:00,410.1543425713037,411.65014520614363,408.6486545795197,410.2137756347656,21225300
2024-02-09 00:00:00-05:00,411.3430783620024,416.86067970876474,411.1845801105364,416.59320068359375,22032800
2024-02-12 00:00:00-05:00,416.6030882773996,416.78138746189904,410.847755055397,411.35296630859375,21202900
2024-02-13 00:00:00-05:00,401.1300494611104,406.21178774325523,399.59464501524405,402.4970703125,27824900
2024-02-14 00:00:00-05:00,404.9781660710295,406.7347443342126,401.5046846687993,406.38739013671875,20401200
2024-02-15 00:00:00-05:00,405.0476293953427,406.03011869599004,401.22679392364836,403.4795837402344,21825500
2024-02-16 00:00:00-05:00,404.86897976610464,405.19649639829663,400.3832375883185,400.99853515625,22281100
2024-02-20 00:00:00-05:00,400.18470090734456,401.4252298435828,394.9943472213883,399.7381286621094,24307900
2024-02-21 00:00:00-05:00,397.1380014467668,399.24193376469594,394.21034092041026,399.13275146484375,18631100
2024-02-22 00:00:00-05:00,407.08207646174907,409.70205797134184,405.4743557171247,408.531005859375,27009900
2024-02-23 00:00:00-05:00,412.5205899694505,412.70912252547726,405.87134201034183,407.23095703125,16295900
2024-02-26 00:00:00-05:00,408.34246112673543,409.0371695148512,404.27351975281573,404.4521789550781,16193500
2024-02-27 00:00:00-05:00,404.898754425873,405.22627106063214,400.7901378959309,404.39263916015625,14835800
2024-02-28 00:00:00-05:00,405.0873045429746,406.1988137086949,402.24898865810695,404.63079833984375,13183100
2024-02-29 00:00:00-05:00,405.5438650287684,411.06173606105705,402.84447248671415,410.5059814453125,31947300
2024-03-01 00:00:00-05:00,408.153876143975,412.71902889421233,407.76684684717014,412.3518371582031,17800300
2024-03-04 00:00:00-05:00,410.307447886493,414.18782621068357,409.19593875466035,411.7762451171875,17596000
2024-03-05 00:00:00-05:00,410.8234857245891,411.1112969231929,397.6044321579871,399.59918212890625,26919200
2024-03-06 00:00:00-05:00,399.91679432847235,402.0902036474927,395.37150921419715,399.04345703125,22344100
2024-03-07 00:00:00-05:00,403.04290164123864,406.67517415608603,399.19229481283145,406.0400390625,18718500
2024-03-08 00:00:00-05:00,404.8689575439801,407.3103404061873,401.2664565057241,403.14215087890625,17971700
2024-03-11 00:00:00-04:00,400.700826521959,402.6062622273282,398.21976836345937,401.4550476074219,16120800
2024-03-12 00:00:00-04:00,404.5315189350478,412.4212950799544,403.70782104780903,412.13348388671875,22457000
2024-03-13 00:00:00-04:00,414.9321647542621,415.0115452878592,408.3325562328795,411.95489501953125,17115900
2024-03-14 00:00:00-04:00,417.0558908033508,424.5784751674573,414.8229387375938,421.9981689453125,34157300
2024-03-15 00:00:00-04:00,416.11311165944556,419.3980298678985,409.6623611748997,413.2648620605469,45049800
2024-03-18 00:00:00-04:00,411.11127379953496,417.54218646296124,410.644833725834,414.15802001953125,20106000
2024-03-19 00:00:00-04:00,414.6641491974699,418.4750807248628,412.40142563915276,418.217041015625,19837900
2024-03-20 00:00:00-04:00,418.8026102027015,422.73259778034867,417.4727666861834,422.0081481933594,17860100
2024-03-21 00:00:00-04:00,426.5732359122919,427.55575544088225,423.9234830206928,426.1167297363281,21296200
2024-03-22 00:00:00-04:00,426.44426419825527,426.6030252593982,422.8417631107263,425.49151611328125,17636500
2024-03-25 00:00:00-04:00,422.0180389961963,424.1716107025241,418.41553787360243,419.65606689453125,18060500
2024-03-26 00:00:00-04:00,422.3852180529654,422.76234370981615,418.1575158713517,418.4552307128906,16725600
2024-03-27 00:00:00-04:00,421.2241115258407,421.23404544961727,415.83526074059097,418.2369079589844,16705000
2024-03-28 00:00:00-04:00,417.7704594727013,418.6735682140503,415.94440442920035,417.53228759765625,21871200
2024-04-01 00:00:00-04:00,420.7378213676411,424.64797113919235,419.0209183546172,421.3531188964844,16316000
2024-04-02 00:00:00-04:00,416.92688638600043,419.1797063812392,414.6740966771135,418.246826171875,17912000
2024-04-03 00:00:00-04:00,416.54979735190346,420.0530500088036,415.91463197146663,417.26434326171875,16502300
2024-04-04 00:00:00-04:00,421.76992047315406,425.4220608182633,414.4061573873391,414.71380615234375,19370900
2024-04-05 00:00:00-04:00,416.8276974614869,423.2784485638512,415.1504997519638,422.2959289550781,16544300
2024-04-08 00:00:00-04:00,421.9485777283347,424.0425761054586,420.09272093696904,421.3729553222656,14272400
2024-04-09 00:00:00-04:00,423.20896224870864,424.4991003259259,418.4254750382327,423.0501708984375,12512300
2024-04-10 00:00:00-04:00,418.99116993330387,420.81722505973426,416.5200457584293,420.0530700683594,16216600
2024-04-11 00:00:00-04:00,422.59368454103424,426.11677503866815,419.1598782170762,424.68768310546875,17966400
2024-04-12 00:00:00-04:00,420.83704242845164,421.9584854811625,416.58947237839413,418.7033386230469,19232100
2024-04-15 00:00:00-04:00,423.36777871681545,423.5861130505976,410.29755074964197,410.5059814453125,20273500
2024-04-16 00:00:00-04:00,411.42887810136665,415.2298454910269,410.5952462785095,411.43878173828125,16765600
2024-04-17 00:00:00-04:00,414.0885872118868,415.70624190109544,407.22100522560083,408.7195739746094,15855500
2024-04-18 00:00:00-04:00,407.5187363707615,408.76919927263555,400.88935677884103,401.2069091796875,21029900
2024-04-19 00:00:00-04:00,400.9687488676842,402.4077746386735,394.7561698730406,396.095947265625,30276500
2024-04-22 00:00:00-04:00,397.04865981007964,399.7976914523607,392.7514806878664,397.9219970703125,20286900
2024-04-23 00:00:00-04:00,401.1771473553241,405.10716505974153,400.0060952402287,404.48193359375,15734500
2024-04-24 00:00:00-04:00,406.45684392489727,409.3447990752087,403.6979086365787,405.96063232421875,15065300
2024-04-25 00:00:00-04:00,391.04452101034235,396.8601368410158,385.08998167747234,396.0165710449219,40586500
2024-04-26 00:00:00-04:00,409.0470757072221,409.87077362119237,402.6856394846956,403.24139404296875,29694700
2024-04-29 00:00:00-04:00,402.1795096483343,403.24140976178137,396.1654273618807,399.2022399902344,19582100
